19733	巡诊	xun2/zhen3
19734	驯服	xun2/fu2
19735	驯化	xun2/hua4
19736	询问	xun2/wen4
19737	循环	xun2/huan2
19738	循序	xun2/xu4
19739	训斥	xun4/chi4
19740	训导	xun4/dao3
19741	训话	xun4/hua4
19742	训诫	xun4/jie4
19743	训练	xun4/lian4
19744	训令	xun4/ling4
19745	讯问	xun4/wen4
19746	讯息	xun4/xi1
19747	汛期	xun4/qi1
19748	汛情	xun4/qing2
19749	迅即	xun4/ji2
19750	迅捷	xun4/jie2
19751	迅猛	xun4/meng3
19752	迅速	xun4/su4
19753	徇情	xun4/qing2
19754	徇私	xun4/si1
19755	逊色	xun4/se4
19756	逊于	xun4/yu2
19757	殉国	xun4/guo2
19758	殉职	xun4/zhi2
19759	丫头	ya1/tou2
19760	压倒	ya1/dao4
19761	压低	ya1/di1
19762	压电	ya1/dian4
19763	压服	ya1/fu2
19764	压价	ya1/jia4
19765	压垮	ya1/kua3
19766	压力	ya1/li4
19767	压迫	ya1/po4
19768	压强	ya1/qiang2
19769	压缩	ya1/suo1
19770	压仰	ya1/yang3
19771	压抑	ya1/yi4
19772	压榨	ya1/zha4
19773	压制	ya1/zhi4
19774	押解	ya1/jie3
19775	押金	ya1/jin1
19776	押送	ya1/song4
19777	押运	ya1/yun4
19778	鸦片	ya1/pian4
19779	鸭子	ya1/zi
19780	牙齿	ya2/chi3
19781	牙膏	ya2/gao1
19782	牙关	ya2/guan1
19783	牙刷	ya2/shua1
19784	蚜虫	ya2/chong2
19785	衙门	ya2/men2
19786	哑巴	ya3/ba1
19787	雅安	ya3/an1
19788	雅观	ya3/guan1
19789	雅号	ya3/hao4
19790	雅趣	ya3/qu4
19791	雅兴	ya3/xing4
19792	雅致	ya3/zhi4
19793	雅座	ya3/zuo4
19794	亚非	ya4/fei1
19795	亚军	ya4/jun1
19796	亚麻	ya4/ma2
19797	亚太	ya4/tai4
19798	亚铁	ya4/tie3
19799	亚洲	ya4/zhou1
19800	咽喉	yan4/hou2
19801	烟草	yan1/cao3
19802	烟尘	yan1/chen2
19803	烟囱	yan1/cong1
19804	烟袋	yan1/dai4
19805	烟火	yan1/huo3
19806	烟幕	yan1/mu4
19807	烟台	yan1/tai2
19808	烟雾	yan1/wu4
19809	烟叶	yan1/ye4
19810	胭脂	yan1/zhi1
19811	淹没	yan1/mei2
19812	延安	yan2/an1
19813	延长	yan2/zhang3
19814	延迟	yan2/chi2
19815	延缓	yan2/huan3
19816	延年	yan2/nian2
19817	延期	yan2/qi1
19818	延伸	yan2/shen1
19819	延寿	yan2/shou4
19820	延拓	yan2/ta4
19821	延误	yan2/wu4
19822	延续	yan2/xu4
19823	延用	yan2/yong4
19824	严办	yan2/ban4
19825	严惩	yan2/cheng2
19826	严辞	yan2/ci2
19827	严冬	yan2/dong1
19828	严防	yan2/fang2
19829	严格	yan2/ge2
19830	严寒	yan2/han2
19831	严加	yan2/jia1
19832	严谨	yan2/jin3
19833	严禁	yan2/jin4
19834	严峻	yan2/jun4
19835	严酷	yan2/ku4
19836	严厉	yan2/li4
19837	严令	yan2/ling4
19838	严密	yan2/mi4
19839	严明	yan2/ming2
19840	严实	yan2/shi2
19841	严守	yan2/shou3
19842	严肃	yan2/su4
19843	严刑	yan2/xing2
19844	严于	yan2/yu2
19845	严整	yan2/zheng3
19846	严正	yan2/zheng4
19847	严重	yan2/zhong4
19848	言词	yan2/ci2
19849	言辞	yan2/ci2
19850	言和	yan2/he2
19851	言路	yan2/lu4
19852	言论	yan2/lun4
19853	言谈	yan2/tan2
19854	言行	yan2/xing2
19855	言语	yan2/yu3
19856	岩层	yan2/ceng2
19857	岩石	yan2/shi2
19858	沿岸	yan2/an4
19859	沿边	yan2/bian1
19860	沿儿	yan2/er2
19861	沿革	yan2/ge2
19862	沿海	yan2/hai3
19863	沿江	yan2/jiang1
19864	沿街	yan2/jie1
19865	沿路	yan2/lu4
19866	沿途	yan2/tu2
19867	沿袭	yan2/xi2
19868	沿线	yan2/xian4
19869	沿用	yan2/yong4
19870	沿着	yan2/zhe
19871	炎凉	yan2/liang2
19872	炎热	yan2/re4
19873	炎夏	yan2/xia4
19874	炎症	yan2/zheng4
19875	研读	yan2/du2
19876	研发	yan2/fa1
19877	研究	yan2/jiu1
19878	研讨	yan2/tao3
19879	研习	yan2/xi2
19880	研制	yan2/zhi4
19881	盐巴	yan2/ba1
19882	盐场	yan2/chang3
19883	盐城	yan2/cheng2
19884	盐池	yan2/chi2
19885	盐法	yan2/fa3
19886	盐湖	yan2/hu2
19887	盐碱	yan2/jian3
19888	盐井	yan2/jing3
19889	盐类	yan2/lei4
19890	盐卤	yan2/lu3
19891	盐山	yan2/shan1
19892	盐水	yan2/shui3
19893	盐税	yan2/shui4
19894	盐酸	yan2/suan1
19895	盐田	yan2/tian2
19896	盐析	yan2/xi1
19897	盐业	yan2/ye4
19898	阎王	yan2/wang2
19899	筵席	yan2/xi2
19900	颜料	yan2/liao4
19901	颜面	yan2/mian4
19902	颜色	yan2/se4
19903	俨然	yan3/ran2
19904	掩蔽	yan3/bi4
19905	掩藏	yan3/cang2
19906	掩盖	yan3/gai4
19907	掩护	yan3/hu4
19908	掩埋	yan3/mai2
19909	掩饰	yan3/shi4
19910	掩映	yan3/ying4
19911	眼光	yan3/guang1
19912	眼红	yan3/hong2
19913	眼花	yan3/hua1
19914	眼见	yan3/jian4
19915	眼界	yan3/jie4
19916	眼睛	yan3/jing1
19917	眼镜	yan3/jing4
19918	眼看	yan3/kan4
19919	眼科	yan3/ke1
19920	眼眶	yan3/kuang4
19921	眼泪	yan3/lei4
19922	眼里	yan3/li3
19923	眼力	yan3/li4
19924	眼帘	yan3/lian2
19925	眼亮	yan3/liang4
19926	眼皮	yan3/pi2
19927	眼前	yan3/qian2
19928	眼球	yan3/qiu2
19929	眼圈	yan3/quan1
19930	眼热	yan3/re4
19931	眼色	yan3/se4
19932	眼神	yan3/shen2
19933	眼熟	yan3/shu2
19934	眼窝	yan3/wo1
19935	眼下	yan3/xia4
19936	眼珠	yan3/zhu1
19937	演变	yan3/bian4
19938	演播	yan3/bo1
19939	演唱	yan3/chang4
19940	演出	yan3/chu1
19941	演化	yan3/hua4
19942	演讲	yan3/jiang3
19943	演练	yan3/lian4
19944	演示	yan3/shi4
19945	演说	yan3/shuo1
19946	演算	yan3/suan4
19947	演习	yan3/xi2
19948	演义	yan3/yi4
19949	演绎	yan3/yi4
19950	演员	yan3/yuan2
19951	演奏	yan3/zou4
19952	厌恶	yan4/e4
19953	厌烦	yan4/fan2
19954	厌倦	yan4/juan4
19955	厌世	yan4/shi4
19956	厌战	yan4/zhan4
19957	唁电	yan4/dian4
19958	唁函	yan4/han2
19959	宴会	yan4/hui4
19960	宴请	yan4/qing3
19961	宴席	yan4/xi2
19962	艳丽	yan4/li4
19963	艳阳	yan4/yang2
19964	验收	yan4/shou1
19965	验算	yan4/suan4
19966	验印	yan4/yin4
19967	验证	yan4/zheng4
19968	谚语	yan4/yu3
19969	焰火	yan4/huo3
19970	雁北	yan4/bei3
19971	燕山	yan4/shan1
19972	燕窝	yan4/wo1
19973	燕子	yan4/zi
19974	赝品	yan4/pin3
19975	央求	yang1/qiu2
19976	殃民	yang1/min2
19977	秧歌	yang1/ge1
19978	秧苗	yang1/miao2
19979	秧田	yang1/tian2
19980	扬名	yang2/ming2
19981	扬弃	yang2/qi4
19982	扬言	yang2/yan2
19983	扬州	yang2/zhou1
19984	羊城	yang2/cheng2
19985	羊羔	yang2/gao1
19986	羊毛	yang2/mao2
19987	羊群	yang2/qun2
19988	羊绒	yang2/rong2
19989	阳春	yang2/chun1
19990	阳电	yang2/dian4
19991	阳光	yang2/guang1
19992	阳极	yang2/ji2
19993	阳江	yang2/jiang1
19994	阳历	yang2/li4
19995	阳泉	yang2/quan2
19996	阳台	yang2/tai2
19997	阳性	yang2/xing4
19998	杨柳	yang2/liu3
19999	杨梅	yang2/mei2
20000	佯装	yang2/zhuang1
20001	洋财	yang2/cai2
20002	洋货	yang2/huo4
20003	洋气	yang2/qi4
20004	洋人	yang2/ren2
20005	洋务	yang2/wu4
20006	洋相	yang2/xiang1
20007	洋行	yang2/xing2
20008	洋洋	yang2/yang2
20009	洋溢	yang2/yi4
20010	洋油	yang2/you2
20011	仰面	yang3/mian4
20012	仰慕	yang3/mu4
20013	仰首	yang3/shou3
20014	仰望	yang3/wang4
20015	仰卧	yang3/wo4
20016	仰泳	yang3/yong3
20017	养兵	yang3/bing1
20018	养病	yang3/bing4
20019	养成	yang3/cheng2
20020	养大	yang3/da4
20021	养分	yang3/fen1
20022	养护	yang3/hu4
20023	养活	yang3/huo2
20024	养鸡	yang3/ji1
20025	养家	yang3/jia1
20026	养老	yang3/lao3
20027	养料	yang3/liao4
20028	养路	yang3/lu4
20029	养伤	yang3/shang1
20030	养生	yang3/sheng1
20031	养育	yang3/yu4
20032	养殖	yang3/zhi2
20033	养猪	yang3/zhu1
20034	氧化	yang3/hua4
20035	氧气	yang3/qi4
20036	痒痒	yang3/yang3
20037	样板	yang4/ban3
20038	样本	yang4/ben3
20039	样机	yang4/ji1
20040	样品	yang4/pin3
20041	样式	yang4/shi4
20042	样样	yang4/yang4
20043	样子	yang4/zi
20044	夭折	yao1/zhe2
20045	吆喝	yao1/he1
20046	妖怪	yao1/guai4
20047	妖魔	yao1/mo2
20048	妖艳	yao1/yan4
20049	腰包	yao1/bao1
20050	腰椎	yao1/chui2
20051	邀请	yao1/qing3
20052	窑洞	yao2/dong4
20053	谣传	yao2/chuan2
20054	谣言	yao2/yan2
20055	徭役	yao2/yi4
20056	摇摆	yao2/bai3
20057	摇动	yao2/dong4
20058	摇撼	yao2/han4
20059	摇晃	yao2/huang3
20060	摇控	yao2/kong4
20061	摇篮	yao2/lan2
20062	摇头	yao2/tou2
20063	摇摇	yao2/yao2
20064	摇曳	yao2/ye4
20065	遥测	yao2/ce4
20066	遥感	yao2/gan3
20067	遥控	yao2/kong4
20068	遥望	yao2/wang4
20069	遥遥	yao2/yao2
20070	遥远	yao2/yuan3
20071	遥祝	yao2/zhu4
20072	瑶族	yao2/zu2
20073	咬牙	yao3/ya2
20074	窈窕	yao3/tiao3
20075	药材	yao4/cai2
20076	药厂	yao4/chang3
20077	药店	yao4/dian4
20078	药方	yao4/fang1
20079	药房	yao4/fang2
20080	药费	yao4/fei4
20081	药剂	yao4/ji4
20082	药品	yao4/pin3
20083	药铺	yao4/pu4
20084	药水	yao4/shui3
20085	药物	yao4/wu4
20086	药性	yao4/xing4
20087	药液	yao4/ye4
20088	药用	yao4/yong4
20089	要按	yao4/an4
20090	要案	yao4/an4
20091	要不	yao4/bu4
20092	要道	yao4/dao4
20093	要得	yao4/de2
20094	要地	yao4/de
20095	要点	yao4/dian3
20096	要饭	yao4/fan4
20097	要害	yao4/hai4
20098	要好	yao4/hao3
20099	要价	yao4/jia4
20100	要件	yao4/jian4
20101	要紧	yao4/jin3
20102	要看	yao4/kan4
20103	要脸	yao4/lian3
20104	要领	yao4/ling3
20105	要么	yao4/me
20106	要命	yao4/ming4
20107	要目	yao4/mu4
20108	要强	yao4/qiang2
20109	要求	yao4/qiu2
20110	要人	yao4/ren2
20111	要塞	yao4/sai1
20112	要事	yao4/shi4
20113	要是	yao4/shi4
20114	要素	yao4/su4
20115	要闻	yao4/wen2
20116	要挟	yao4/xie2
20117	要员	yao4/yuan2
20118	要职	yao4/zhi2
20119	耀眼	yao4/yan3
20120	爷爷	ye2/ye2
20121	也罢	ye3/ba4
20122	也不	ye3/bu4
20123	也好	ye3/hao3
20124	也会	ye3/hui4
20125	也叫	ye3/jiao4
20126	也就	ye3/jiu4
20127	也可	ye3/ke3
20128	也门	ye3/men2
20129	也能	ye3/neng2
20130	也去	ye3/qu4
20131	也仍	ye3/reng2
20132	也是	ye3/shi4
20133	也行	ye3/xing2
20134	也许	ye3/xu3
20135	也要	ye3/yao4
20136	也有	ye3/you3
20137	也与	ye3/yu3
20138	也曾	ye3/ceng2
20139	冶金	ye3/jin1
20140	冶练	ye3/lian4
20141	冶炼	ye3/lian4
20142	野餐	ye3/can1
20143	野地	ye3/de
20144	野火	ye3/huo3
20145	野蛮	ye3/man2
20146	野生	ye3/sheng1
20147	野兽	ye3/shou4
20148	野外	ye3/wai4
20149	野心	ye3/xin1
20150	野性	ye3/xing4
20151	野营	ye3/ying2
20152	野战	ye3/zhan4
20153	业绩	ye4/ji1
20154	业经	ye4/jing1
20155	业务	ye4/wu4
20156	业已	ye4/yi3
20157	业余	ye4/yu2
20158	业主	ye4/zhu3
20159	叶轮	ye4/lun2
20160	叶面	ye4/mian4
20161	叶片	ye4/pian4
20162	叶子	ye4/zi
20163	页码	ye4/ma3
20164	页数	ye4/shu4
20165	夜班	ye4/ban1
20166	夜餐	ye4/can1
20167	夜大	ye4/da4
20168	夜光	ye4/guang1
20169	夜间	ye4/jian1
20170	夜空	ye4/kong1
20171	夜里	ye4/li3
20172	夜幕	ye4/mu4
20173	夜色	ye4/se4
20174	夜市	ye4/shi4
20175	夜晚	ye4/wan3
20176	夜校	ye4/xiao4
20177	液氨	ye4/an1
20178	液化	ye4/hua4
20179	液晶	ye4/jing1
20180	液态	ye4/tai4
20181	液体	ye4/ti3
20182	液压	ye4/ya1
20183	一般	yi1/ban1
20184	一斑	yi1/ban1
20185	一半	yi1/ban4
20186	一帮	yi1/bang1
20187	一杯	yi1/bei1
20188	一倍	yi1/bei4
20189	一本	yi1/ben3
20190	一边	yi1/bian1
20191	一并	yi1/bing4
20192	一步	yi1/bu4
20193	一侧	yi1/ce4
20194	一层	yi1/ceng2
20195	一场	yi1/chang3
20196	一朝	yi1/chao2
20197	一处	yi1/chu4
20198	一次	yi1/ci4
20199	一代	yi1/dai4
20200	一带	yi1/dai4
20201	一旦	yi1/dan4
20202	一道	yi1/dao4
20203	一等	yi1/deng3
20204	一点	yi1/dian3
20205	一定	yi1/ding4
20206	一动	yi1/dong4
20207	一睹	yi1/du3
20208	一度	yi1/du4
20209	一端	yi1/duan1
20210	一段	yi1/duan4
20211	一堆	yi1/dui1
20212	一对	yi1/dui4
20213	一二	yi1/er4
20214	一发	yi1/fa1
20215	一番	yi1/fan1
20216	一方	yi1/fang1
20217	一分	yi1/fen1
20218	一概	yi1/gai4
20219	一个	yi1/ge4
20220	一根	yi1/gen1
20221	一共	yi1/gong4
20222	一贯	yi1/guan4
20223	一号	yi1/hao4
20224	一回	yi1/hui2
20225	一伙	yi1/huo3
20226	一级	yi1/ji2
20227	一家	yi1/jia1
20228	一件	yi1/jian4
20229	一角	yi1/jiao3
20230	一届	yi1/jie4
20231	一经	yi1/jing1
20232	一局	yi1/ju2
20233	一举	yi1/ju3
20234	一句	yi1/ju4
20235	一棵	yi1/ke1
20236	一刻	yi1/ke4
20237	一口	yi1/kou3
20238	一块	yi1/kuai4
20239	一来	yi1/lai2
20240	一览	yi1/lan3
20241	一类	yi1/lei4
20242	一例	yi1/li4
20243	一连	yi1/lian2
20244	一辆	yi1/liang4
20245	一流	yi1/liu2
20246	一路	yi1/lu4
20247	一律	yi1/lv4
20248	一轮	yi1/lun2
20249	一枚	yi1/mei2
20250	一门	yi1/men2
20251	一面	yi1/mian4
20252	一年	yi1/nian2
20253	一派	yi1/pai4
20254	一旁	yi1/pang2
20255	一批	yi1/pi1
20256	一片	yi1/pian4
20257	一瞥	yi1/pie1
20258	一齐	yi1/qi2
20259	一起	yi1/qi3
20260	一气	yi1/qi4
20261	一千	yi1/qian1
20262	一切	yi1/qie4
20263	一曲	yi1/qu1
20264	一群	yi1/qun2
20265	一任	yi1/ren4
20266	一日	yi1/ri4
20267	一如	yi1/ru2
20268	一色	yi1/se4
20269	一霎	yi1/sha4
20270	一身	yi1/shen1
20271	一生	yi1/sheng1
20272	一十	yi1/shi2
20273	一时	yi1/shi2
20274	一世	yi1/shi4
20275	一事	yi1/shi4
20276	一是	yi1/shi4
20277	一手	yi1/shou3
20278	一双	yi1/shuang1
20279	一瞬	yi1/shun4
20280	一套	yi1/tao4
20281	一体	yi1/ti3
20282	一天	yi1/tian1
20283	一条	yi1/tiao2
20284	一同	yi1/tong2
20285	一统	yi1/tong3
20286	一头	yi1/tou2
20287	一团	yi1/tuan2
20288	一碗	yi1/wan3
20289	一位	yi1/wei4
20290	一味	yi1/wei4
20291	一文	yi1/wen2
20292	一无	yi1/wu2
20293	一下	yi1/xia4
20294	一线	yi1/xian4
20295	一向	yi1/xiang4
20296	一项	yi1/xiang4
20297	一些	yi1/xie1
20298	一心	yi1/xin1
20299	一新	yi1/xin1
20300	一行	yi1/xing2
20301	一言	yi1/yan2
20302	一眼	yi1/yan3
20303	一样	yi1/yang4
20304	一页	yi1/ye4
20305	一夜	yi1/ye4
20306	一一	yi1/yi1
20307	一语	yi1/yu3
20308	一员	yi1/yuan2
20309	一月	yi1/yue4
20310	一再	yi1/zai4
20311	一早	yi1/zao3
20312	一展	yi1/zhan3
20313	一张	yi1/zhang1
20314	一阵	yi1/zhen4
20315	一直	yi1/zhi2
20316	一只	yi1/zhi3
20317	一致	yi1/zhi4
20318	一种	yi1/zhong3
20319	一周	yi1/zhou1
20320	一字	yi1/zi4
20321	伊春	yi1/chun1
20322	伊朗	yi1/lang3
20323	伊始	yi1/shi3
20324	衣钵	yi1/bo1
20325	衣袋	yi1/dai4
20326	衣服	yi1/fu2
20327	衣襟	yi1/jin1
20328	衣料	yi1/liao4
20329	衣领	yi1/ling3
20330	衣裳	yi1/shang
20331	衣物	yi1/wu4
20332	衣着	yi1/zhe
20333	医德	yi1/de2
20334	医护	yi1/hu4
20335	医科	yi1/ke1
20336	医疗	yi1/liao2
20337	医生	yi1/sheng1
20338	医师	yi1/shi1
20339	医士	yi1/shi4
20340	医术	yi1/shu4
20341	医务	yi1/wu4
20342	医学	yi1/xue2
20343	医药	yi1/yao4
20344	医用	yi1/yong4
20345	医院	yi1/yuan4
20346	医治	yi1/zhi4
20347	依此	yi1/ci3
20348	依次	yi1/ci4
20349	依从	yi1/cong2
20350	依存	yi1/cun2
20351	依法	yi1/fa3
20352	依附	yi1/fu4
20353	依旧	yi1/jiu4
20354	依据	yi1/ju4
20355	依靠	yi1/kao4
20356	依赖	yi1/lai4
20357	依然	yi1/ran2
20358	依随	yi1/sui2
20359	依托	yi1/tuo1
20360	依稀	yi1/xi1
20361	依仗	yi1/zhang4
20362	依照	yi1/zhao4
20363	仪表	yi2/biao3
20364	仪器	yi2/qi4
20365	仪容	yi2/rong2
20366	仪式	yi2/shi4
20367	仪态	yi2/tai4
20368	仪仗	yi2/zhang4
20369	宜宾	yi2/bin1
20370	宜昌	yi2/chang1
20371	宜人	yi2/ren2
20372	宜于	yi2/yu2
20373	姨娘	yi2/niang2
20374	贻误	yi2/wu4
20375	移动	yi2/dong4
20376	移交	yi2/jiao1
20377	移居	yi2/ju1
20378	移民	yi2/min2
20379	移送	yi2/song4
20380	移栽	yi2/zai1
20381	移植	yi2/zhi2
20382	遗产	yi2/chan3
20383	遗传	yi2/chuan2
20384	遗毒	yi2/du2
20385	遗憾	yi2/han4
20386	遗恨	yi2/hen4
20387	遗迹	yi2/ji1
20388	遗留	yi2/liu2
20389	遗漏	yi2/lou4
20390	遗弃	yi2/qi4
20391	遗容	yi2/rong2
20392	遗失	yi2/shi1
20393	遗书	yi2/shu1
20394	遗体	yi2/ti3
20395	遗忘	yi2/wang4
20396	遗物	yi2/wu4
20397	遗像	yi2/xiang4
20398	遗言	yi2/yan2
20399	遗愿	yi2/yuan4
20400	遗址	yi2/zhi3
20401	遗志	yi2/zhi4
20402	遗嘱	yi2/zhu3
20403	遗著	yi2/zhe
20404	疑案	yi2/an4
20405	疑点	yi2/dian3
20406	疑惑	yi2/huo4
20407	疑惧	yi2/ju4
20408	疑虑	yi2/lv4
20409	疑难	yi2/nan2
20410	疑团	yi2/tuan2
20411	疑问	yi2/wen4
20412	疑心	yi2/xin1
20413	疑义	yi2/yi4
20414	疑云	yi2/yun2
20415	彝族	yi2/zu2
20416	乙胺	yi3/an4
20417	乙苯	yi3/ben3
20418	乙醇	yi3/chun2
20419	乙方	yi3/fang1
20420	乙肝	yi3/gan1
20421	乙醚	yi3/mi2
20422	乙醛	yi3/quan2
20423	乙炔	yi3/gui4
20424	乙酸	yi3/suan1
20425	乙烷	yi3/wan2
20426	乙烯	yi3/xi1
20427	乙酰	yi3/xian1
20428	已故	yi3/gu4
20429	已过	yi3/guo4
20430	已婚	yi3/hun1
20431	已获	yi3/huo4
20432	已将	yi3/jiang1
20433	已经	yi3/jing1
20434	已然	yi3/ran2
20435	已往	yi3/wang3
20436	已为	yi3/wei4
20437	已有	yi3/you3
20438	已在	yi3/zai4
20439	已知	yi3/zhi1
20440	以北	yi3/bei3
20441	以便	yi3/bian4
20442	以此	yi3/ci3
20443	以待	yi3/dai4
20444	以东	yi3/dong1
20445	以防	yi3/fang2
20446	以后	yi3/hou4
20447	以及	yi3/ji2
20448	以来	yi3/lai2
20449	以免	yi3/mian3
20450	以内	yi3/nei4
20451	以南	yi3/nan2
20452	以期	yi3/qi1
20453	以前	yi3/qian2
20454	以求	yi3/qiu2
20455	以上	yi3/shang4
20456	以示	yi3/shi4
20457	以外	yi3/wai4
20458	以往	yi3/wang3
20459	以为	yi3/wei4
20460	以西	yi3/xi1
20461	以下	yi3/xia4
20462	以远	yi3/yuan3
20463	以至	yi3/zhi4
20464	以致	yi3/zhi4
20465	以资	yi3/zi1
20466	倚靠	yi3/kao4
20467	倚赖	yi3/lai4
20468	倚仗	yi3/zhang4
20469	椅子	yi3/zi
20470	义愤	yi4/fen4
20471	义气	yi4/qi4
20472	义务	yi4/wu4
20473	义演	yi4/yan3
20474	义勇	yi4/yong3
20475	亿吨	yi4/dun1
20476	亿万	yi4/wan4
20477	亿元	yi4/yuan2
20478	艺人	yi4/ren2
20479	艺术	yi4/shu4
20480	仡佬	ge1/lao3
20481	议案	yi4/an4
20482	议长	yi4/zhang3
20483	议程	yi4/cheng2
20484	议定	yi4/ding4
20485	议购	yi4/gou4
20486	议会	yi4/hui4
20487	议价	yi4/jia4
20488	议决	yi4/jue2
20489	议论	yi4/lun4
20490	议事	yi4/shi4
20491	议题	yi4/ti2
20492	议席	yi4/xi2
20493	议员	yi4/yuan2
20494	议院	yi4/yuan4
20495	亦会	yi4/hui4
20496	亦即	yi4/ji2
20497	亦佳	yi4/jia1
20498	亦可	yi4/ke3
20499	亦然	yi4/ran2
20500	屹立	yi4/li4
20501	异步	yi4/bu4
20502	异彩	yi4/cai3
20503	异常	yi4/chang2
20504	异地	yi4/de
20505	异端	yi4/duan1
20506	异国	yi4/guo2
20507	异化	yi4/hua4
20508	异己	yi4/ji3
20509	异体	yi4/ti3
20510	异同	yi4/tong2
20511	异味	yi4/wei4
20512	异物	yi4/wu4
20513	异乡	yi4/xiang1
20514	异型	yi4/xing2
20515	异性	yi4/xing4
20516	异样	yi4/yang4
20517	异议	yi4/yi4
20518	抑或	yi4/huo4
20519	抑郁	yi4/yu4
20520	抑止	yi4/zhi3
20521	抑制	yi4/zhi4
20522	译本	yi4/ben3
20523	译成	yi4/cheng2
20524	译电	yi4/dian4
20525	译码	yi4/ma3
20526	译名	yi4/ming2
20527	译文	yi4/wen2
20528	译音	yi4/yin1
20529	译员	yi4/yuan2
20530	译者	yi4/zhe3
20531	译制	yi4/zhi4
20532	译著	yi4/zhe
20533	易地	yi4/de
20534	易懂	yi4/dong3
20535	易货	yi4/huo4
20536	易燃	yi4/ran2
20537	易人	yi4/ren2
20538	易学	yi4/xue2
20539	易用	yi4/yong4
20540	易于	yi4/yu2
20541	疫病	yi4/bing4
20542	疫苗	yi4/miao2
20543	疫情	yi4/qing2
20544	轶事	yi4/shi4
20545	轶闻	yi4/wen2
20546	益虫	yi4/chong2
20547	益处	yi4/chu4
20548	益阳	yi4/yang2
20549	益友	yi4/you3
20550	翌年	yi4/nian2
20551	翌日	yi4/ri4
20552	逸事	yi4/shi4
20553	意会	yi4/hui4
20554	意见	yi4/jian4
20555	意境	yi4/jing4
20556	意料	yi4/liao4
20557	意念	yi4/nian4
20558	意气	yi4/qi4
20559	意识	yi4/shi4
20560	意思	yi4/si1
20561	意图	yi4/tu2
20562	意外	yi4/wai4
20563	意味	yi4/wei4
20564	意文	yi4/wen2
20565	意想	yi4/xiang3
20566	意向	yi4/xiang4
20567	意义	yi4/yi4
20568	意愿	yi4/yuan4
20569	意在	yi4/zai4
20570	意志	yi4/zhi4
20571	溢出	yi4/chu1
20572	肄业	yi4/ye4
20573	毅力	yi4/li4
20574	毅然	yi4/ran2
20575	臆测	yi4/ce4
20576	臆断	yi4/duan4
20577	臆想	yi4/xiang3
20578	臆造	yi4/zao4
20579	因此	yin1/ci3
20580	因而	yin1/er2
20581	因故	yin1/gu4
20582	因果	yin1/guo3
20583	因式	yin1/shi4
20584	因数	yin1/shu4
20585	因素	yin1/su4
20586	因为	yin1/wei4
20587	因我	yin1/wo3
20588	因循	yin1/xun2
20589	因子	yin1/zi
20590	阴暗	yin1/an4
20591	阴沉	yin1/chen2
20592	阴魂	yin1/hun2
20593	阴极	yin1/ji2
20594	阴冷	yin1/leng3
20595	阴历	yin1/li4
20596	阴凉	yin1/liang2
20597	阴谋	yin1/mou2
20598	阴森	yin1/sen1
20599	阴天	yin1/tian1
20600	阴险	yin1/xian3
20601	阴性	yin1/xing4
20602	阴阳	yin1/yang2
20603	阴影	yin1/ying3
20604	阴雨	yin1/yu3
20605	阴云	yin1/yun2
20606	姻缘	yin1/yuan2
20607	音标	yin1/biao1
20608	音调	yin1/diao4
20609	音符	yin1/fu2
20610	音阶	yin1/jie1
20611	音乐	yin1/le4
20612	音量	yin1/liang4
20613	音码	yin1/ma3
20614	音频	yin1/pin2
20615	音容	yin1/rong2
20616	音色	yin1/se4
20617	音响	yin1/xiang3
20618	音像	yin1/xiang4
20619	音信	yin1/xin4
20620	音讯	yin1/xun4
20621	音译	yin1/yi4
20622	音域	yin1/yu4
20623	音质	yin1/zhi4
20624	音准	yin1/zhun3
20625	殷红	yin1/hong2
20626	殷切	yin1/qie4
20627	殷勤	yin1/qin2
20628	殷实	yin1/shi2
20629	吟诗	yin2/shi1
20630	淫秽	yin2/hui4
20631	淫乱	yin2/luan4
20632	淫威	yin2/wei1
20633	淫猥	yin2/wei3
20634	淫雨	yin2/yu3
20635	银白	yin2/bai2
20636	银杯	yin2/bei1
20637	银川	yin2/chuan1
20638	银根	yin2/gen1
20639	银河	yin2/he2
20640	银奖	yin2/jiang3
20641	银幕	yin2/mu4
20642	银南	yin2/nan2
20643	银牌	yin2/pai2
20644	银屏	yin2/ping2
20645	银色	yin2/se4
20646	银团	yin2/tuan2
20647	银行	yin2/xing2
20648	银元	yin2/yuan2
20649	银子	yin2/zi
20650	引爆	yin3/bao4
20651	引出	yin3/chu1
20652	引导	yin3/dao3
20653	引得	yin3/de2
20654	引渡	yin3/du4
20655	引发	yin3/fa1
20656	引号	yin3/hao4
20657	引见	yin3/jian4
20658	引进	yin3/jin4
20659	引力	yin3/li4
20660	引路	yin3/lu4
20661	引起	yin3/qi3
20662	引擎	yin3/qing2
20663	引人	yin3/ren2
20664	引入	yin3/ru4
20665	引水	yin3/shui3
20666	引退	yin3/tui4
20667	引线	yin3/xian4
20668	引向	yin3/xiang4
20669	引言	yin3/yan2
20670	引用	yin3/yong4
20671	引诱	yin3/you4
20672	引证	yin3/zheng4
20673	引种	yin3/zhong3
20674	饮酒	yin3/jiu3
20675	饮料	yin3/liao4
20676	饮食	yin3/shi2
20677	饮水	yin3/shui3
20678	饮用	yin3/yong4
20679	隐蔽	yin3/bi4
20680	隐藏	yin3/cang2
20681	隐含	yin3/han2
20682	隐患	yin3/huan4
